id_lieu|nom_lieu|settlement|desc_lieu|type_lieu|list_lieu|level1|level2
id_16318|U||"
 Una Isla pequeña de la mar del Sur, casi unida á la Costa, del partido y  Alcaldía mayor de Penonomé  en la Provincia y Reyno de Tierra-Firme, enfrente del Pueblo de Chame y de la Isla de Otoque. "||"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNGPANA"">Penonomé </district></placename>, <placename><rolename type=""province"">Provincia</rolename> y <district key=""AUPA0000"">Reyno de Tierra-Firme</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Penonomé |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNGPANA'}"", ""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Reyno de Tierra-Firme|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUPA0000'}""]"
id_16319|O||"
 Otra Isla también pequeña en la mar del Sur, cerca de la Costa de la Provincia y Gobierno de  Nicaragua  y Reyno de Guatemala, á la boca ó entrada de la Bahía de Fonseca. "||"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRGUNI00""> Nicaragua </district></placename>, <placename><district key=""SUGU0000"">Reyno de Guatemala</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Nicaragua |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRGUNI00'}"", ""Reyno de Guatemala|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUGU0000'}""]"
id_16320|U||"
 Una laguna grande, de figura oval, que se forma de las aguas del rio del Chocó en la Provincia y Gobierno de este nombre y Nuevo Reyno de Granada tiene una boca por donde desagua y forma varios rios. "||"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_16321| TIGRES, Montaña de los)||"
 TIGRES, Montaña de los) en la Isla de Cayana, á cuya falda tienen los Franceses un establecimiento, toma este nombre por la abundancia de grandes y hermosos tigres que hay en ella. "|Montaña|[]|[]|[]
id_16322| TIGUA, Punta de)||"
 TIGUA, Punta de) en la Costa de la Provincia y Gobierno de  Cartagena  y Nuevo Reyno de Granada, está entre las de Comisario y de San Bernardo. "|Punta|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRNGCA00""> Cartagena </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Cartagena |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRNGCA00'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_16323|T||"
 Tiene el mismo nombre un rio de la Provincia y Gobierno de  Esmeraldas  en el Reyno de Quito, á la parte del Mediodía desciende de la montaña de Guanas, corre al NO, y entra en el de Toachi en io rain, de lat. aust. "||"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRQUES00""> Esmeraldas </district></placename>, <placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Esmeraldas |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRQUES00'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_16324|TIGUANASQUI||"
 TIGUANASQUI, Pueblo de la Provincia y Corregimiento de Caxamarquilla  en el Perú. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <district key=""JUPETRPA"">Corregimiento de Caxamarquilla </district></placename>, <placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Corregimiento de Caxamarquilla |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUPETRPA'}"", ""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_16325|TIGUARA||"
 TIGUARA, Rio peque ño de la Provincia y país de las Amazonas en la parte que tienen los Portugueses, nace entre los de Jurubechi y Nuisi, corre al E, y entra en el iNegro, enfrente del de Maravia. "|Rio|[]|[]|[]
id_16326|TILACO||"
 TILACO, Pueblo de la Cabtza de partido de Tamazunehale y Provincia y Alcaldía mayor de Valles  en Nueva España, es muy corto, y sus vecinos son Indios, que viven casi como gentiles. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNESLVA"">Valles </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Valles |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNESLVA'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16327|TILANTONGO||"
 TILANTONGO, Pueblo de la Alcaldía mayor de Nochiztlán  en el mismo Reyno que el anterior, tiene 102 familias de Indios que se ocupan en la labranza de los campos, y está. 7 leguas al S de su Capital. "|Pueblo|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEOANO"">Nochiztlán </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Nochiztlán |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEOANO'}""]"
id_16328| TILAPAN, Santiago de)||"
 TILAPAN, Santiago de) Pueblo pequeño ó barrio del distrito de lxtazoquitlán y Alcaldía mayor de Orizava  en Nueva España, tiene 1 20 familias de Indios. "|Santiago|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEVCOR"">Orizava </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Orizava |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEVCOR'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16329|O||"
 Otro Pueblo hay del mismo nombre y advocación en la Cabeza de partido de Zuchiquilatzán y Alcaldía mayor de Juxtlahuaca en el mismo Remo. "||"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEOAJU"">Juxtlahuaca</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Juxtlahuaca|{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEOAJU'}""]"
id_16330|TILCAXETE||"
 TILCAXETE, Pueblo de la Cabeza de partido y Alcaldía mayor de Antequera  en la Provincia y Obispado de Oaxaca y Reyno de Nueva España, es de temperamento cálido y seco, abundante en algodón, de que hacen su comercio, y de alguna grana, tiene un Convento de Religiosos de Santo Domingo y 260 familias de Indios, está 3 leguas al Oriente de su Capital. "|Pueblo|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEOAAN"">Antequera </district></placename>, <placename><rolename type=""province"">Provincia</rolename> y <district key=""OBNEOA00"">Obispado de Oaxaca</district></placename>, <placename><district key=""SUNE0000"">Reyno de Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Antequera |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEOAAN'}"", ""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Obispado de Oaxaca|{http://www.tei-c.org/ns/1.0}district|{'key': 'OBNEOA00'}"", ""Reyno de Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16331| TILLO, Santiago de)||"
 TILLO, Santiago de) Pueblo de la  Alcaldía mayor de Yanguitlán en Nueva España, tiene 180 familias de Indios, y está una legua entre Oriente y N de su Capital. "|Santiago|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEOATP"">Yanguitlán</district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Yanguitlán|{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEOATP'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16332| TILOMZINGO, S.Marcos de)||"
 TILOMZINGO, S.Marcos de) Pueblo de la Alcaldía mayor de Zumpango  en Nueva España, situado en clima templado, produce semillas y pulque, del qual hace su principal comercio, tiene 30 familias de Indios Otomies, anexos al Curato de Guipuxtla, y está legua y media al N de su Capital. "|Marcos|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEMXZM"">Zumpango </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Zumpango |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEMXZM'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16333|TILTEPEC||"
 TILTEPEC, Pueblo de la Alcaldía mayor de Nochiztlán  en Nueva España, tiene 1 09 familias de Indios, inclusos los que hay en los barrios de su distrito, y está una legua al S de su Capital. "|Pueblo|"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEOANO"">Nochiztlán </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Nochiztlán |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEOANO'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16334|O||"
 Otro Pueblo hay de este nombre en la Cabecera de Totontepec y Alcaldía mayor de Villalta  en Nueva España, es de temperamento frío, tiene 33 familias de Indios, y está 4 leguas al Oriente de su Capital. "||"[<placename><rolename type=""alcaldia_mayor"">Alcaldía mayor</rolename> de <district key=""JUNEOAVA"">Villalta </district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Alcaldía mayor|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'alcaldia_mayor'}"", ""Villalta |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUNEOAVA'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_16335|O||"
 Otro con el sobrenombre del Rincón, Cabeza de partido de la misma Alcaldía mayor que el anterior, tiene 174 familias de Indios. "||[]|[]|[]
id_16336|TILTIL||"
 TILTIL, Pueblo pequeño de Indios de la Provincia y Corregimiento de Smtiago en el Reyno de Chile, está cerca de su Capital, y es célebre por una rica mina de oro que hay en él, y hoy está casi abandonada por falta de gente que la trabaje. "|Pueblo|"[<placename><district key=""AUSA0000"">Reyno de Chile</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Reyno de Chile|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSA0000'}""]"
id_16337|TIMANA|5000034| TIMANA, Villa de la Provincia y Gobierno de  Popayan  en el Nuevo Reyno de Granada, fundada de orden de Sebastian de Belalcazar por el Capitán Juan de Añasco el año de 1538 en el territorio de los Indios Paeces y Pijaos, es de temperamento cálido, pero sano, de muy reducida población, y poco fértil en granos y frutos; pero muy abundante en algodón, pita, cera, miel y coca, de cuyos frutos mantiene su comercio, como del infinito ganado que cria por la abundancia de pastos que tiene: sus vecinos hacen un turrón muy exquisito de almendrones, que se estima en todas partes del Reyno: en su distrito hay un monte de donde sacan piedra imán, y hay minas de amatistas y pantauras; estas producciones la hubieran enriquecido, si no fuera por las desgracias que ha experimentado en las correrías que han hecho contra ella los Indios bárbaros, en que ha padecido mucho: está 40 leguas al ESE de Popayán y 62 de Santa Fe, en 306 gr. 30 min, de long. y en 2 gr. 15 min. de lat. bor. |Villa|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRQUPO00""> Popayan </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Popayan |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRQUPO00'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_16338|TIMAR||"
 TIMAR, Pueblo de la Provincia y Corregimiento de Arica en el Perú, anexo al Curato del de Copta. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <district key=""JUPEARAC"">Corregimiento de Arica</district></placename>, <placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Corregimiento de Arica|{http://www.tei-c.org/ns/1.0}district|{'key': 'JUPEARAC'}"", ""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_16339|TIMBAS||"
 TIMBAS, Nación bárbara de Indios que dio nombre á una Provincia anticua del Nuevo Reyno de Granada, en la qual entró Sebastian de Belalcazar el año de 1536 1 y fue una de las que hicieron mas valerosa resistencia á los Españoles, es un país inculto, áspero y estéril, pero tiene muchas minas de oro; no se sabe que hayan quedado ningunos de estos bárbaros. "|Nación|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_16340|TIMBIO||"
 TIMBIO, Pueblo de la Provincia y Gobierno de  Popayán  en el Nuevo Reyno de Granada, situado á la orilla del rio de quien toma el nombre. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRQUPO00""> Popayán </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Popayán |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRQUPO00'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_16341|E||"
 Este nace cerca de la Capital hacia el O, y entra poco después en el de Patia. "||[]|[]|[]
id_16342|TIMBIQUI||"
 TIMBIQUI, Pueblo de la Provincia y Gobierno del Chocó  y Nuevo Reyno de Granada, perteneciente al partido de Barbacoas. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> del <district key=""PRNGCH00"">Chocó </district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", ""Chocó |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRNGCH00'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
